Label_Validator,Emoji,Count,Emoji_Asli
4,emoji_police_officer,1,emoji_police_officer
4,emoji_cold_face,1,emoji_cold_face
4,emoji_up,1,emoji_up
4,emoji_face_with_open_mouth,1,emoji_face_with_open_mouth
4,emoji_worried_face,1,emoji_worried_face
4,emoji_right,1,emoji_right
4,emoji_left,1,emoji_left
4,emoji_red_heart,1,emoji_red_heart
4,emoji_oncoming_fist,2,emoji_oncoming_fist
5,emoji_bird,2,emoji_bird
5,emoji_fire,28,emoji_fire
5,emoji_rolling_on_the_floor_laughing,221,emoji_rolling_on_the_floor_laughing
5,emoji_hot_face,22,emoji_hot_face
5,emoji_smiling_face_with_smiling_eyes,56,emoji_smiling_face_with_smiling_eyes
5,emoji_loudly_crying_face,58,emoji_loudly_crying_face
5,emoji_moai,58,emoji_moai
5,emoji_grinning_squinting_face,18,emoji_grinning_squinting_face
5,emoji_grinning_face_with_sweat,118,emoji_grinning_face_with_sweat
5,emoji_peach,10,emoji_peach
5,emoji_face_with_tears_of_joy,533,emoji_face_with_tears_of_joy
5,emoji_smiling_face_with_hearts,34,emoji_smiling_face_with_hearts
5,emoji_purple_heart,2,emoji_purple_heart
5,emoji_face_with_hand_over_mouth,41,emoji_face_with_hand_over_mouth
5,emoji_kiss_mark,17,emoji_kiss_mark
5,emoji_backhand_index_pointing_down,16,emoji_backhand_index_pointing_down
5,emoji_drooling_face,88,emoji_drooling_face
5,emoji_star,3,emoji_star
5,emoji_hand_with_index_finger_and_thumb_crossed,1,emoji_hand_with_index_finger_and_thumb_crossed
5,emoji_face_savoring_food,48,emoji_face_savoring_food
5,emoji_cat_with_tears_of_joy,3,emoji_cat_with_tears_of_joy
5,emoji_folded_hands,23,emoji_folded_hands
5,emoji_smiling_face_with_heart,92,emoji_smiling_face_with_heart
5,emoji_face_blowing_a_kiss,42,emoji_face_blowing_a_kiss
5,emoji_sweat_droplets,29,emoji_sweat_droplets
5,emoji_biting_lip,2,emoji_biting_lip
5,emoji_person_facepalming_light_skin_tone,2,emoji_person_facepalming_light_skin_tone
5,emoji_male_sign,2,emoji_male_sign
5,emoji_smirking_face,15,emoji_smirking_face
5,emoji_relieved_face,7,emoji_relieved_face
5,emoji_zany_face,18,emoji_zany_face
5,emoji_flushed_face,18,emoji_flushed_face
5,emoji_grimacing_face,12,emoji_grimacing_face
5,emoji_face_with_open_eyes_and_hand_over_mouth,1,emoji_face_with_open_eyes_and_hand_over_mouth
5,emoji_beaming_face_with_smiling_eyes,86,emoji_beaming_face_with_smiling_eyes
5,emoji_confounded_face,1,emoji_confounded_face
5,emoji_pinching_hand_light_skin_tone,2,emoji_pinching_hand_light_skin_tone
5,emoji_woman_dancing,5,emoji_woman_dancing
5,emoji_smiling_face_with_halo,7,emoji_smiling_face_with_halo
5,emoji_face_without_mouth,1,emoji_face_without_mouth
5,emoji_folded_hands_light_skin_tone,6,emoji_folded_hands_light_skin_tone
5,emoji_squinting_face_with_tongue,7,emoji_squinting_face_with_tongue
5,emoji_tired_face,6,emoji_tired_face
5,emoji_eggplant,4,emoji_eggplant
5,emoji_smiling_face_with_horns,1,emoji_smiling_face_with_horns
5,emoji_face_with_rolling_eyes,10,emoji_face_with_rolling_eyes
5,emoji_slightly_smiling_face,3,emoji_slightly_smiling_face
5,emoji_thinking_face,10,emoji_thinking_face
5,emoji_disappointed_face,1,emoji_disappointed_face
5,emoji_confused_face,1,emoji_confused_face
5,emoji_smiling_face,4,emoji_smiling_face
5,emoji_smiling_face_with_open_hands,7,emoji_smiling_face_with_open_hands
5,emoji_grinning_face,36,emoji_grinning_face
5,emoji_collision,8,emoji_collision
5,emoji_winking_face_with_tongue,12,emoji_winking_face_with_tongue
5,emoji_middle_finger,4,emoji_middle_finger
5,emoji_kissing_face,1,emoji_kissing_face
5,emoji_zipper,1,emoji_zipper
5,emoji_grinning_face_with_big_eyes,6,emoji_grinning_face_with_big_eyes
5,emoji_smiling_face_with_sunglasses,11,emoji_smiling_face_with_sunglasses
5,emoji_two_hearts,2,emoji_two_hearts
5,emoji_revolving_hearts,5,emoji_revolving_hearts
5,emoji_expressionless_face,6,emoji_expressionless_face
5,emoji_crying_face,21,emoji_crying_face
5,emoji_woozy_face,7,emoji_woozy_face
5,emoji_bikini,10,emoji_bikini
5,emoji_backhand_index_pointing_right,2,emoji_backhand_index_pointing_right
5,emoji_ok_hand,8,emoji_ok_hand
5,emoji_thumbs_up,36,emoji_thumbs_up
5,emoji_kissing_face_with_smiling_eyes,5,emoji_kissing_face_with_smiling_eyes
5,emoji_mouth,1,emoji_mouth
5,emoji_grinning_face_with_smiling_eyes,24,emoji_grinning_face_with_smiling_eyes
5,emoji_see,8,emoji_see
5,emoji_party_popper,22,emoji_party_popper
5,emoji_baby_bottle,10,emoji_baby_bottle
5,emoji_backhand_index_pointing_left,3,emoji_backhand_index_pointing_left
5,emoji_kissing_face_with_closed_eyes,5,emoji_kissing_face_with_closed_eyes
5,emoji_movie_camera,1,emoji_movie_camera
5,emoji_face_screaming_in_fear,5,emoji_face_screaming_in_fear
5,emoji_winking_face,6,emoji_winking_face
5,emoji_unamused_face,4,emoji_unamused_face
5,emoji_cancer,1,emoji_cancer
5,emoji_person_facepalming,3,emoji_person_facepalming
5,emoji_female_sign,2,emoji_female_sign
5,emoji_kiss,4,emoji_kiss
5,emoji_banana,1,emoji_banana
5,emoji_pensive_face,3,emoji_pensive_face
5,emoji_enraged_face,6,emoji_enraged_face
5,emoji_face_with_tongue,5,emoji_face_with_tongue
5,emoji_fearful_face,1,emoji_fearful_face
5,emoji_p_button,1,emoji_p_button
5,emoji_a_button_,1,emoji_a_button_
5,emoji_hundred_points,1,emoji_hundred_points
5,emoji_black_heart,1,emoji_black_heart
5,emoji_shushing_face,3,emoji_shushing_face
5,emoji_person_raising_hand,4,emoji_person_raising_hand
5,emoji_thumbs_up_medium_skin_tone,1,emoji_thumbs_up_medium_skin_tone
5,emoji_victory_hand,2,emoji_victory_hand
5,emoji_weary_face,4,emoji_weary_face
5,emoji_no_one_under_eighteen,2,emoji_no_one_under_eighteen
5,emoji_astonished_face,9,emoji_astonished_face
5,emoji_disguised_face,2,emoji_disguised_face
5,emoji_cross_mark_button,2,emoji_cross_mark_button
5,emoji_check_mark_button,8,emoji_check_mark_button
5,emoji_neutral_face,1,emoji_neutral_face
5,emoji_lotus,1,emoji_lotus
5,emoji_sunflower,1,emoji_sunflower
5,emoji_thumbs_down,7,emoji_thumbs_down
5,emoji_backhand_index_pointing_up,1,emoji_backhand_index_pointing_up
5,emoji_nerd_face,1,emoji_nerd_face
5,emoji_face_with_open_mouth,27,emoji_face_with_open_mouth
5,emoji_bow_and_arrow,2,emoji_bow_and_arrow
5,emoji_rocket,4,emoji_rocket
5,emoji_face_with_peeking_eye,2,emoji_face_with_peeking_eye
5,emoji_face_in_clouds,1,emoji_face_in_clouds
5,emoji_nauseated_face,1,emoji_nauseated_face
5,emoji_person_bowing,1,emoji_person_bowing
5,emoji_sparkling_heart,18,emoji_sparkling_heart
5,emoji_bouquet,3,emoji_bouquet
5,emoji_kiss_woman_man,1,emoji_kiss_woman_man
5,emoji_couple_with_heart_woman_man,1,emoji_couple_with_heart_woman_man
5,emoji_person_feeding_baby,1,emoji_person_feeding_baby
5,emoji_pleading_face,1,emoji_pleading_face
5,emoji_sneezing_face,2,emoji_sneezing_face
5,emoji_speak,5,emoji_speak
5,emoji_hear,4,emoji_hear
5,emoji_raising_hands,1,emoji_raising_hands
5,emoji_nose,5,emoji_nose
5,emoji_tongue,4,emoji_tongue
5,emoji_red_heart,117,emoji_red_heart
5,emoji_man_facepalming,1,emoji_man_facepalming
5,emoji_watermelon,1,emoji_watermelon
5,emoji_droplet,1,emoji_droplet
5,emoji_face_with_head,3,emoji_face_with_head
5,emoji_double_exclamation_mark,2,emoji_double_exclamation_mark
5,emoji_face_with_raised_eyebrow,1,emoji_face_with_raised_eyebrow
5,emoji_face_with_steam_from_nose,4,emoji_face_with_steam_from_nose
5,emoji_person_getting_massage,1,emoji_person_getting_massage
5,emoji_cold_face,1,emoji_cold_face
5,emoji_timor,1,emoji_timor
5,emoji_eswatini,1,emoji_eswatini
5,emoji_turks_,1,emoji_turks_
5,emoji_red_exclamation_mark,6,emoji_red_exclamation_mark
5,emoji_check_mark,1,emoji_check_mark
5,emoji_face_with_thermometer,1,emoji_face_with_thermometer
5,emoji_thumbs_up_light_skin_tone,1,emoji_thumbs_up_light_skin_tone
5,emoji_horse,1,emoji_horse
5,emoji_smiling_cat_with_heart,1,emoji_smiling_cat_with_heart
5,emoji_raised_fist,1,emoji_raised_fist
5,emoji_heart_decoration,3,emoji_heart_decoration
5,emoji_mount_fuji,2,emoji_mount_fuji
5,emoji_fox,1,emoji_fox
5,emoji_cyclone,1,emoji_cyclone
5,emoji_tornado,1,emoji_tornado
5,emoji_helicopter,1,emoji_helicopter
5,emoji_money,1,emoji_money
5,emoji_yawning_face,1,emoji_yawning_face
5,emoji_eye,1,emoji_eye
5,emoji_eyes,2,emoji_eyes
