komentar_id,Username,T_komentar,link
7557978247960363784,dliii444_,🗿@Bizle,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7558474751309595413,bizleoff,🗿,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7562967192245994260,ghiemieayam,@raa @⛅️🐈,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7562441474353545992,margueritax,@audhy24,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7559970117515707154,ltfna05,@callea,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7559584793861227282,novitaa_widya,@inanaa,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7558833474812314386,binn.vibes,@fransiska @syalala,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7581509268559135508,ecaeca8479,😆😆😆,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7574733712978723602,notjeyaaa.s,@xya,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570996652862833426,arinnettee,@𖦆 ֺ ⍴ᥙ𝗍rіі ▸ . 𖧧 ࣪,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7571019242134307601,putryww_,😭😭💔,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570930468394124052,__sgtnov0,@akun terbengkalai😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570417139635864328,abcdebbilysm,@ica,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570390616296932117,justalfath_,@firaa?,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570335057879270164,fajriarrifa,😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570139830194553608,tzyv1nn_,@. @🤡 😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570013108280394503,nabilahardjoyuwono,😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
